player_id,full_name,position,team_code,season,bye_week,depth,age,status
2567691,Teagan Quitoriano,TE,HOU,,,,,
2561264,Kevin Rader,TE,FA,,,,,
2573142,Isaac Rex,TE,FA,,,,,
2565807,Sammis Reyes,TE,MIN,,,,,
2563668,Giovanni Ricci,TE,FA,,,,,
2572630,Mike Rigerman,TE,FA,,,,,
2568351,Armani Rogers,TE,ATL,,,,,
2573764,Hayden Rucci,TE,FA,,,,,
2572714,Lincoln Sefcik,TE,FA,,,,,
2567076,Bernhard Seikovits,TE,ARI,,,,,
2572636,Riley Sharp,TE,FA,,,,,
2562738,Irv Smith,TE,HOU,,,,,
2562980,Matt Sokol,TE,PIT,,,,,
2573887,Geor'Quarius Spivey,TE,FA,,,,,
2570894,John Stephens Jr.,TE,DAL,,,,,
2573485,Steven Stilianos,TE,FA,,,,,
2572893,Austin Stogner,TE,FA,,,,,
2565192,Stephen Sullivan,TE,CAR,,,,,
2566911,Sage Surratt,TE,FA,,,,,
2562750,Tommy Sweeney,TE,CHI,,,,,
2572675,Messiah Swinson,TE,GB,,,,,
2571587,Tanner Taula,TE,TB,,,,,
2560896,Jordan Thomas,TE,FA,,,,,
2543767,Logan Thomas,TE,FA,,,,,
2564865,Noah Togiai,TE,FA,,,,,
2559270,Robert Tonyan,TE,KC,,,,,
2568354,Cole Turner,TE,WAS,,,,,
2570431,Travis Vokolek,TE,ARI,,,,,
2552408,Darren Waller,TE,FA,,,,,
2573355,Jacob Warren,TE,FA,,,,,
2573040,Treyton Welch,TE,NO,,,,,
2560925,David Wells,TE,FA,,,,,
2572786,Jack Westover,TE,NE,,,,,
2563749,Mitchell Wilcox,TE,NE,,,,,
2571724,Joel Wilson,TE,CHI,,,,,
2567724,Jelani Woods,TE,IND,,,,,
2573109,Thomas Yassmin,TE,DEN,,,,,
2550545,Chris Boswell,K,PIT,,,,,
2571750,Brandon Aubrey,K,DAL,,,,,
2568435,Cameron Dicker,K,LAC,,,,,
2556521,Ka'imi Fairbairn,K,HOU,,,,,
2561153,Jason Sanders,K,MIA,,,,,
2556601,Wil Lutz,K,DEN,,,,,
2563203,Chase McLaughlin,K,TB,,,,,
2571759,Jake Bates,K,DET,,,,,
2536340,Justin Tucker,K,BAL,,,,,
2562271,Matt Gay,K,IND,,,,,
2560993,Daniel Carlson,K,LV,,,,,
2558172,Jake Elliott,K,PHI,,,,,
2553112,Jason Myers,K,SEA,,,,,
2563596,Tyler Bass,K,BUF,,,,,
2572273,Will Reichard,K,MIN,,,,,
2571234,Blake Grupe,K,NO,,,,,
2572147,Cam Little,K,JAX,,,,,
2570125,Chad Ryland,K,ARI,,,,,
2572201,Joshua Karty,K,LAR,,,,,
2559205,Younghoe Koo,K,ATL,,,,,
2570308,Jake Moody,K,SF,,,,,
2563132,Joey Slye,K,NE,,,,,
2507225,Nick Folk,K,TEN,,,,,
2562729,Austin Seibert,K,WAS,,,,,
2550636,Cairo Santos,K,CHI,,,,,
2541556,Brandon McManus,K,GB,,,,,
2560842,Eddy Pineiro,K,CAR,,,,,
2558245,Harrison Butker,K,KC,,,,,
2565953,Evan McPherson,K,CIN,,,,,
2539227,Dustin Hopkins,K,CLE,,,,,
2561534,Greg Joseph,K,NYJ,,,,,
2573470,Brayden Narveson,K,FA,,,,,
2562968,Matthew Wright,K,TEN,,,,,
2569750,Anders Carlson,K,FA,,,,,
71309,Graham Gano,K,NYG,,,,,
2569101,John Parker Romo,K,NE,,,,,
2567487,Cade York,K,CIN,,,,,
2558178,Zane Gonzalez,K,WAS,,,,,
2534797,Greg Zuerlein,K,NYJ,,,,,
2506677,Matt Prater,K,ARI,,,,,
2567013,Riley Patterson,K,ATL,,,,,
2573175,Spencer Shrader,K,KC,,,,,
2573503,Jude McAtamney,K,NYG,,,,,
2563692,Ramiz Ahmed,K,FA,,,,,
2560965,Mike Badgley,K,DET,,,,,
2569984,Tanner Brown,K,FA,,,,,
2573890,Alex Hale,K,GB,,,,,
2569534,Lucas Havrisik,K,FA,,,,,
2540243,Brett Maher,K,FA,,,,,
2572932,Harrison Mevis,K,FA,,,,,
2571174,Jack Podlesny,K,FA,,,,,
2572330,Charlie Smyth,K,NO,,,,,
2573148,James Turner,K,FA,,,,,
